province,commune,zone,colline,type
BUJUMBURA,Ntahangwa,Cibitoke,Mahoro,quartier
BUJUMBURA,Ntahangwa,Cibitoke,Muhuza,quartier
BUJUMBURA,Ntahangwa,Cibitoke,Mutakura,quartier
BUJUMBURA,Ntahangwa,Cibitoke,Mwizero,quartier
BUJUMBURA,Ntahangwa,Cibitoke,Nyamwiza,quartier
BUJUMBURA,Ntahangwa,Gatumba,Cuhiro,quartier
BUJUMBURA,Ntahangwa,Gatumba,Gaharawe,quartier
BUJUMBURA,Ntahangwa,Gatumba,Keza,quartier
BUJUMBURA,Ntahangwa,Gatumba,Mahotera,quartier
BUJUMBURA,Ntahangwa,Gatumba,Murinzi,quartier
BUJUMBURA,Ntahangwa,Gatumba,Mushasha,quartier
BUJUMBURA,Ntahangwa,Gatumba,Rusizi,quartier
BUJUMBURA,Ntahangwa,Gatumba,Vugizo,quartier
BUJUMBURA,Ntahangwa,Gatumba,Warubondo,quartier
BUJUMBURA,Ntahangwa,Gihosha,Gitare,quartier
BUJUMBURA,Ntahangwa,Gihosha,Huriro,quartier
BUJUMBURA,Ntahangwa,Gihosha,Kigobe,quartier
BUJUMBURA,Ntahangwa,Gihosha,Muyaga,quartier
BUJUMBURA,Ntahangwa,Gihosha,Nyabagere,quartier
BUJUMBURA,Ntahangwa,Gihosha,Sanganiro,quartier
BUJUMBURA,Ntahangwa,Gihosha,Sangwe,quartier
BUJUMBURA,Ntahangwa,Gihosha,Taba,quartier
BUJUMBURA,Ntahangwa,Gihosha,Winterekwa,quartier
BUJUMBURA,Ntahangwa,Kamenge,Gikizi,quartier
BUJUMBURA,Ntahangwa,Kamenge,Gituro,quartier
BUJUMBURA,Ntahangwa,Kamenge,Heha,quartier
BUJUMBURA,Ntahangwa,Kamenge,Kavumu,quartier
BUJUMBURA,Ntahangwa,Kamenge,Mirango,quartier
BUJUMBURA,Ntahangwa,Kamenge,Mukozi,quartier
BUJUMBURA,Ntahangwa,Kamenge,Songa,quartier
BUJUMBURA,Ntahangwa,Kamenge,Teza,quartier
BUJUMBURA,Ntahangwa,Kamenge,Twinyoni,quartier
BUJUMBURA,Ntahangwa,Kamenge,Twizerane,quartier
BUJUMBURA,Ntahangwa,Kinama,Bubanza,quartier
BUJUMBURA,Ntahangwa,Kinama,Buhinyuza,quartier
BUJUMBURA,Ntahangwa,Kinama,Bururi,quartier
BUJUMBURA,Ntahangwa,Kinama,Carama,quartier
BUJUMBURA,Ntahangwa,Kinama,Gitega,quartier
BUJUMBURA,Ntahangwa,Kinama,Kanga,quartier
BUJUMBURA,Ntahangwa,Kinama,Muco,quartier
BUJUMBURA,Ntahangwa,Kinama,Muramvya,quartier
BUJUMBURA,Ntahangwa,Kinama,Mutaga,quartier
BUJUMBURA,Ntahangwa,Kinama,Muyinga,quartier
BUJUMBURA,Ntahangwa,Kinama,Ngozi,quartier
BUJUMBURA,Ntahangwa,Kinama,Ruyigi,quartier
BUJUMBURA,Ntahangwa,Kirekura,Budahirwa,colline
BUJUMBURA,Ntahangwa,Kirekura,Bugoma,colline
BUJUMBURA,Ntahangwa,Kirekura,Kivogero,colline
BUJUMBURA,Ntahangwa,Kirekura,Mikangara,colline
BUJUMBURA,Ntahangwa,Kirekura,Nyaruhama,colline
BUJUMBURA,Ntahangwa,Mutimbuzi,Bigwati,quartier
BUJUMBURA,Ntahangwa,Mutimbuzi,Buhomba,quartier
BUJUMBURA,Ntahangwa,Mutimbuzi,Masanganzira,quartier
BUJUMBURA,Ntahangwa,Mutimbuzi,Mugirigiri,quartier
BUJUMBURA,Ntahangwa,Mutimbuzi,Mutimbuzi,quartier
BUJUMBURA,Ntahangwa,Mutimbuzi,Muzazi,quartier
BUJUMBURA,Ntahangwa,Mutimbuzi,Samariro,quartier
BUJUMBURA,Ntahangwa,Ngagara,Gateka,quartier
BUJUMBURA,Ntahangwa,Ngagara,Mahinguriro,quartier
BUJUMBURA,Ntahangwa,Ngagara,Majambere,quartier
BUJUMBURA,Ntahangwa,Ngagara,Mubano,quartier
BUJUMBURA,Ntahangwa,Ngagara,Mugisha,quartier
BUJUMBURA,Ntahangwa,Ngagara,Muhinga,quartier
BUJUMBURA,Ntahangwa,Ngagara,Muhizi,quartier
BUJUMBURA,Ntahangwa,Ngagara,Ngagara,quartier
BUJUMBURA,Ntahangwa,Ngagara,Rukundo,quartier
BUJUMBURA,Ntahangwa,Nyambuye,Gishingano,colline
BUJUMBURA,Ntahangwa,Nyambuye,Nyakibande,colline
BUJUMBURA,Ntahangwa,Nyambuye,Nyambuye,colline
BUJUMBURA,Ntahangwa,Rubirizi,Gahahe,colline
BUJUMBURA,Ntahangwa,Rubirizi,Gahwama,colline
BUJUMBURA,Ntahangwa,Rubirizi,Gasenyi,colline
BUJUMBURA,Ntahangwa,Rubirizi,Gatunguru,colline
BUJUMBURA,Ntahangwa,Rubirizi,Karama,colline
BUJUMBURA,Ntahangwa,Rubirizi,Muyange,colline
BUJUMBURA,Ntahangwa,Rubirizi,Nyabunyegeri,colline
BUJUMBURA,Ntahangwa,Rubirizi,Rubirizi,colline
BUJUMBURA,Ntahangwa,Rubirizi,Tenga,colline
BUJUMBURA,Ntahangwa,Rukaramu,Gakumbu,quartier
BUJUMBURA,Ntahangwa,Rukaramu,Kagera,quartier
BUJUMBURA,Ntahangwa,Rukaramu,Kajaga,quartier
BUJUMBURA,Ntahangwa,Rukaramu,Kinyinya,quartier
BUJUMBURA,Ntahangwa,Rukaramu,Ruvyagira,quartier
BUJUMBURA,Rwibaga,Bikanka,Bikanka,colline
BUJUMBURA,Rwibaga,Bikanka,Kigozi,colline
BUJUMBURA,Rwibaga,Bikanka,Ndayi,colline
BUJUMBURA,Rwibaga,Jenda,Buhoro,colline
BUJUMBURA,Rwibaga,Jenda,Jenda,colline
BUJUMBURA,Rwibaga,Jenda,Kanyunya,colline
BUJUMBURA,Rwibaga,Jenda,Mugoyi,colline
BUJUMBURA,Rwibaga,Jenda,Nyarushanga,colline
BUJUMBURA,Rwibaga,Jenda,Rwibaga,colline
BUJUMBURA,Rwibaga,Jenda,Vyuya,colline
BUJUMBURA,Rwibaga,Kankima,Kibira,colline
BUJUMBURA,Rwibaga,Kankima,Nyamugari,colline
BUJUMBURA,Rwibaga,Kankima,Rutambiro,colline
BUJUMBURA,Rwibaga,Kigina,Karama,colline
BUJUMBURA,Rwibaga,Kigina,Kigina,colline
BUJUMBURA,Rwibaga,Kigina,Kinama,colline
BUJUMBURA,Rwibaga,Kigina,Mugendo,colline
BUJUMBURA,Rwibaga,Matara,Kizunga,colline
BUJUMBURA,Rwibaga,Matara,Matara,colline
BUJUMBURA,Rwibaga,Matara,Mukonko,colline
BUJUMBURA,Rwibaga,Matara,Mwumba,colline
BUJUMBURA,Rwibaga,Mugongo,Butagazwa,colline
BUJUMBURA,Rwibaga,Mugongo,Gisarwe,colline
BUJUMBURA,Rwibaga,Mugongo,Mugongo,colline
BUJUMBURA,Rwibaga,Mugongo,Murunga,colline
BUJUMBURA,Rwibaga,Mukike,Mayuyu,colline
BUJUMBURA,Rwibaga,Mukike,Nyarumanga,colline
BUJUMBURA,Rwibaga,Mukike,Rurambira,colline
BUJUMBURA,Rwibaga,Mukike,Ruzibazi,colline
BUJUMBURA,Rwibaga,Nyabibondo,Gasarara,colline
BUJUMBURA,Rwibaga,Nyabibondo,Mayemba,colline
BUJUMBURA,Rwibaga,Nyabibondo,Mbare,colline
BUJUMBURA,Rwibaga,Nyabibondo,Muhuha,colline
BUJUMBURA,Rwibaga,Nyabibondo,Nyabibondo,colline
BUJUMBURA,Rwibaga,Nyabiraba,Bubaji,colline
BUJUMBURA,Rwibaga,Nyabiraba,Kinyami,colline
BUJUMBURA,Rwibaga,Nyabiraba,Musenyi,colline
BUJUMBURA,Rwibaga,Nyabiraba,Nyabiraba,colline
BUJUMBURA,Rwibaga,Nyabiraba,Raro,colline
BUJUMBURA,Rwibaga,Rukina,Mutobo,colline
BUJUMBURA,Rwibaga,Rukina,Ruhororo,colline
BUJUMBURA,Rwibaga,Rukina,Rukina,colline
BURUNGA,Bururi,Bamba,Jungwe,colline
BURUNGA,Bururi,Bamba,Kagwa,colline
BURUNGA,Bururi,Bamba,Nyamiyaga,colline
BURUNGA,Bururi,Bamba,Nyarwaga,colline
BURUNGA,Bururi,Bamba,Ruvumu,colline
BURUNGA,Bururi,Binyuro,Bugeni,colline
BURUNGA,Bururi,Binyuro,Bwatemba,colline
BURUNGA,Bururi,Binyuro,Gihinga,colline
BURUNGA,Bururi,Binyuro,Gitwaro,colline
BURUNGA,Bururi,Binyuro,Mubuga,colline
BURUNGA,Bururi,Binyuro,Ntunda,colline
BURUNGA,Bururi,Bururi,Gisanze,colline
BURUNGA,Bururi,Bururi,Mahonda,colline
BURUNGA,Bururi,Bururi,Mudahandwa,colline
BURUNGA,Bururi,Bururi,Mugozi,colline
BURUNGA,Bururi,Bururi,Murago,colline
BURUNGA,Bururi,Bururi,Tongwe,colline
BURUNGA,Bururi,Bururi,Bururi,quartier
BURUNGA,Bururi,Bururi,Kigwati,quartier
BURUNGA,Bururi,Bururi,Rumonyi,quartier
BURUNGA,Bururi,Condi,Gikwazo,colline
BURUNGA,Bururi,Condi,Kagimbu,colline
BURUNGA,Bururi,Condi,Kivubo,colline
BURUNGA,Bururi,Condi,Nyabucokwe,colline
BURUNGA,Bururi,Condi,Rutoke,colline
BURUNGA,Bururi,Condi,Sanzu,colline
BURUNGA,Bururi,Burunga,Burunga,colline
BURUNGA,Bururi,Burunga,Kiganda,colline
BURUNGA,Bururi,Burunga,Mubuga,colline
BURUNGA,Bururi,Burunga,Rukanda,colline
BURUNGA,Bururi,Gitsiro,Kabwayi,colline
BURUNGA,Bururi,Gitsiro,Kigutu,colline
BURUNGA,Bururi,Gitsiro,Kirungu,colline
BURUNGA,Bururi,Gitsiro,Mirango,colline
BURUNGA,Bururi,Gitsiro,Mushishi,colline
BURUNGA,Bururi,Kajondi,Gihanga,colline
BURUNGA,Bururi,Kajondi,Gikizi,colline
BURUNGA,Bururi,Kajondi,Kajondi,colline
BURUNGA,Bururi,Kajondi,Musenyi,colline
BURUNGA,Bururi,Kajondi,Ruringanizo,colline
BURUNGA,Bururi,Muhweza,Gikana,colline
BURUNGA,Bururi,Muhweza,Gitobo,colline
BURUNGA,Bururi,Muhweza,Muhweza,colline
BURUNGA,Bururi,Muhweza,Musongati,colline
BURUNGA,Bururi,Muhweza,Mwarusi,colline
BURUNGA,Bururi,Munini,Buhinga,colline
BURUNGA,Bururi,Munini,Burenza,colline
BURUNGA,Bururi,Munini,Gahago,colline
BURUNGA,Bururi,Munini,Gasenyi,colline
BURUNGA,Bururi,Munini,Gatanga,colline
BURUNGA,Bururi,Munini,Munini,colline
BURUNGA,Bururi,Munini,Muyange,colline
BURUNGA,Bururi,Munini,Nyarugera,colline
BURUNGA,Bururi,Muzenga,Bwarana,colline
BURUNGA,Bururi,Muzenga,Muzima,colline
BURUNGA,Bururi,Muzenga,Nyavyamo,colline
BURUNGA,Bururi,Muzenga,Rushemeza,colline
BURUNGA,Bururi,Muzenga,Rwankona,colline
BURUNGA,Bururi,Muzenga,Kiremba,quartier
BURUNGA,Bururi,Rutovu,Kijima,colline
BURUNGA,Bururi,Rutovu,Kinyonzo,colline
BURUNGA,Bururi,Rutovu,Munyinya,colline
BURUNGA,Bururi,Rutovu,Mutangaro,colline
BURUNGA,Bururi,Rutovu,Muzenga,colline
BURUNGA,Bururi,Rutovu,Ruhando,colline
BURUNGA,Bururi,Vyanda,Kagoma,colline
BURUNGA,Bururi,Vyanda,Karehe,colline
BURUNGA,Bururi,Vyanda,Karirimvya,colline
BURUNGA,Bururi,Vyanda,Migera,colline
BURUNGA,Bururi,Vyanda,Nyakabenga,colline
BURUNGA,Bururi,Vyanda,Rweza,colline
BURUNGA,Makamba,Bukeye,Bukeye,colline
BURUNGA,Makamba,Bukeye,Busoro,colline
BURUNGA,Makamba,Bukeye,Gikama,colline
BURUNGA,Makamba,Bukeye,Murambi,colline
BURUNGA,Makamba,Bukeye,Nyakazi,colline
BURUNGA,Makamba,Bukeye,Nyarubanga,colline
BURUNGA,Makamba,Bigina,Bigina,colline
BURUNGA,Makamba,Bigina,Gasenga,colline
BURUNGA,Makamba,Bigina,Kibara,colline
BURUNGA,Makamba,Bigina,Mayange,colline
BURUNGA,Makamba,Bigina,Mudaturwa,colline
BURUNGA,Makamba,Bigina,Mukingo,colline
BURUNGA,Makamba,Bigina,Musasa,colline
BURUNGA,Makamba,Bigina,Sampeke,colline
BURUNGA,Makamba,Nyantakara,Gitaba,colline
BURUNGA,Makamba,Nyantakara,Mugeregere,colline
BURUNGA,Makamba,Nyantakara,Muguruka,colline
BURUNGA,Makamba,Nyantakara,Nyantakara,colline
BURUNGA,Makamba,Canda,Canda,colline
BURUNGA,Makamba,Canda,Kirare,colline
BURUNGA,Makamba,Canda,Nyankara,colline
BURUNGA,Makamba,Dunga,Dunga,colline
BURUNGA,Makamba,Dunga,Kigaza,colline
BURUNGA,Makamba,Dunga,Rusovu,colline
BURUNGA,Makamba,Dunga,Shaka,colline
BURUNGA,Makamba,Gatabo,Buga,colline
BURUNGA,Makamba,Gatabo,Gatabo,colline
BURUNGA,Makamba,Gatabo,Nkaramanyenye,colline
BURUNGA,Makamba,Gatabo,Rutenderi,colline
BURUNGA,Makamba,Gitaba,Cunamwe,colline
BURUNGA,Makamba,Gitaba,Gitaba,colline
BURUNGA,Makamba,Gitaba,Karonge,colline
BURUNGA,Makamba,Gitaba,Mahembe,colline
BURUNGA,Makamba,Gitaba,Mpinga,colline
BURUNGA,Makamba,Gitaba,Mugutu,colline
BURUNGA,Makamba,Gitaba,Murambi,colline
BURUNGA,Makamba,Gitaba,Murango,colline
BURUNGA,Makamba,Gitaba,Muvumu,colline
BURUNGA,Makamba,Gitaba,Nyabangwe,colline
BURUNGA,Makamba,Gisenyi,Gasaka,colline
BURUNGA,Makamba,Gisenyi,Gisenyi,colline
BURUNGA,Makamba,Gisenyi,Kanzege,colline
BURUNGA,Makamba,Gisenyi,Munonotsi,colline
BURUNGA,Makamba,Gisenyi,Musanga,colline
BURUNGA,Makamba,Gisenyi,Rabiro,colline
BURUNGA,Makamba,Gisenyi,Siza,colline
BURUNGA,Makamba,Kabuye,Gihero,colline
BURUNGA,Makamba,Kabuye,Kinoso,colline
BURUNGA,Makamba,Kabuye,Kizingoma,colline
BURUNGA,Makamba,Kabuye,Nyabigina,colline
BURUNGA,Makamba,Kayogoro,Borera,colline
BURUNGA,Makamba,Kayogoro,Butare,colline
BURUNGA,Makamba,Kayogoro,Kabizi,colline
BURUNGA,Makamba,Kayogoro,Kibimba,colline
BURUNGA,Makamba,Kayogoro,Muyaga,colline
BURUNGA,Makamba,Kayogoro,Buhirwe,quartier
BURUNGA,Makamba,Kayogoro,Gitaramuka,quartier
BURUNGA,Makamba,Kayogoro,Mushasha,quartier
BURUNGA,Makamba,Kayogoro,Swahili,quartier
BURUNGA,Makamba,Kibago,Jimbi,colline
BURUNGA,Makamba,Kibago,Kibago,colline
BURUNGA,Makamba,Kibago,Kivoga,colline
BURUNGA,Makamba,Kibago,Mbizi,colline
BURUNGA,Makamba,Kibago,Rubimba,colline
BURUNGA,Makamba,Kibago,Ruyange,colline
BURUNGA,Makamba,Kiyange,Kabanga,colline
BURUNGA,Makamba,Kiyange,Kiyange,colline
BURUNGA,Makamba,Kiyange,Masaswe,colline
BURUNGA,Makamba,Kiyange,Migongo,colline
BURUNGA,Makamba,Kiyange,Nyabigina,colline
BURUNGA,Makamba,Kiyange,Nyarutuntu,colline
BURUNGA,Makamba,Kiyange,Rusunwe,colline
BURUNGA,Makamba,Makamba,Kayoba,colline
BURUNGA,Makamba,Makamba,Muresi,colline
BURUNGA,Makamba,Makamba,Gitwa,quartier
BURUNGA,Makamba,Makamba,Kigarama,quartier
BURUNGA,Makamba,Makamba,Kigwati,quartier
BURUNGA,Makamba,Makamba,Kirama,quartier
BURUNGA,Makamba,Makamba,Mukenke,quartier
BURUNGA,Makamba,Makamba,Muyogo,quartier
BURUNGA,Makamba,Makamba,Nyaburumba,quartier
BURUNGA,Makamba,Makamba,Nyankoni,quartier
BURUNGA,Makamba,Makamba,Rugarama,quartier
BURUNGA,Makamba,Makamba,Rukanko,quartier
BURUNGA,Makamba,Makamba,Swahili,quartier
BURUNGA,Makamba,Mugeni,Buhema,colline
BURUNGA,Makamba,Mugeni,Bujondi,colline
BURUNGA,Makamba,Mugeni,Kigomagoma,colline
BURUNGA,Makamba,Mugeni,Kiyange,colline
BURUNGA,Makamba,Mugeni,Mugeni,colline
BURUNGA,Makamba,Nyange,Mihongo,colline
BURUNGA,Makamba,Nyange,Ndago,colline
BURUNGA,Makamba,Nyange,Ruremba,colline
BURUNGA,Matana,Gasibe,Bitezi,colline
BURUNGA,Matana,Gasibe,Gitanga,colline
BURUNGA,Matana,Gasibe,Kinyinya,colline
BURUNGA,Matana,Gasibe,Ntega,colline
BURUNGA,Matana,Gasibe,Sakinyonga,colline
BURUNGA,Matana,Gisarenda,Butwe,colline
BURUNGA,Matana,Gisarenda,Gisarenda,colline
BURUNGA,Matana,Gisarenda,Mahango,colline
BURUNGA,Matana,Gisarenda,Ruzira,colline
BURUNGA,Matana,Kibezi,Donge,colline
BURUNGA,Matana,Kibezi,Kibezi,colline
BURUNGA,Matana,Kibezi,Mpota,colline
BURUNGA,Matana,Kibezi,Musho,colline
BURUNGA,Matana,Kibezi,Mutobo,colline
BURUNGA,Matana,Kivumu,Gakaranka,colline
BURUNGA,Matana,Kivumu,Kivumu,colline
BURUNGA,Matana,Kivumu,Munini,colline
BURUNGA,Matana,Kiryama,Gahanda,colline
BURUNGA,Matana,Kiryama,Kinwa,colline
BURUNGA,Matana,Kiryama,Kiryama,colline
BURUNGA,Matana,Kiryama,Mutsinda,colline
BURUNGA,Matana,Kiryama,Rutundwe,colline
BURUNGA,Matana,Kiryama,Rwego,colline
BURUNGA,Matana,Mahwa,Kampezi,colline
BURUNGA,Matana,Mahwa,Mahwa,colline
BURUNGA,Matana,Mahwa,Ndava,colline
BURUNGA,Matana,Mahwa,Nyabikenke,colline
BURUNGA,Matana,Matana,Bihanga,colline
BURUNGA,Matana,Matana,Gisisye,colline
BURUNGA,Matana,Matana,Matana,colline
BURUNGA,Matana,Matana,Mugano,colline
BURUNGA,Matana,Muheka,Muheka,colline
BURUNGA,Matana,Muheka,Musenyi,colline
BURUNGA,Matana,Muheka,Taba,colline
BURUNGA,Matana,Mugamba,Burasira,colline
BURUNGA,Matana,Mugamba,Coma,colline
BURUNGA,Matana,Mugamba,Ntentamaza,colline
BURUNGA,Matana,Mugamba,Nyatubuye,colline
BURUNGA,Matana,Mugamba,Rukere,colline
BURUNGA,Matana,Mugamba,Taba,colline
BURUNGA,Matana,Mwumba,Gitara,colline
BURUNGA,Matana,Mwumba,Gitaramuka,colline
BURUNGA,Matana,Mwumba,Gozi,colline
BURUNGA,Matana,Mwumba,Mwumba,colline
BURUNGA,Matana,Ndago,Jenda,colline
BURUNGA,Matana,Ndago,Ndago,colline
BURUNGA,Matana,Nyagasasa,Mubira,colline
BURUNGA,Matana,Nyagasasa,Ndengo,colline
BURUNGA,Matana,Nyagasasa,Nyakigano,colline
BURUNGA,Matana,Nyagasasa,Nyamugari,colline
BURUNGA,Matana,Nyagasasa,Ruhinga,colline
BURUNGA,Matana,Nyagasasa,Ruko,colline
BURUNGA,Matana,Ruvumvu,Rusama,colline
BURUNGA,Matana,Ruvumvu,Tara,colline
BURUNGA,Matana,Ruvumvu,Yengero,colline
BURUNGA,Matana,Songa,Kigabiro,colline
BURUNGA,Matana,Songa,Muzamba,colline
BURUNGA,Matana,Songa,Songa,colline
BURUNGA,Matana,Vyuya,Gataka,colline
BURUNGA,Matana,Vyuya,Kirinzi,colline
BURUNGA,Matana,Vyuya,Mugomera,colline
BURUNGA,Matana,Vyuya,Nyakimonyi,colline
BURUNGA,Matana,Vyuya,Vyuya,colline
BURUNGA,Musongati,Butezi,Buhogo,colline
BURUNGA,Musongati,Butezi,Butezi,colline
BURUNGA,Musongati,Butezi,Kabingo,colline
BURUNGA,Musongati,Butezi,Kibimba,colline
BURUNGA,Musongati,Butezi,Mutwana,colline
BURUNGA,Musongati,Butezi,Mwebeya,colline
BURUNGA,Musongati,Butezi,Nkanka,colline
BURUNGA,Musongati,Butezi,Rubanga,colline
BURUNGA,Musongati,Butezi,Shasha,colline
BURUNGA,Musongati,Gakungu,Gakungu,colline
BURUNGA,Musongati,Gakungu,Mugombwa,colline
BURUNGA,Musongati,Gakungu,Murara,colline
BURUNGA,Musongati,Gakungu,Murembera,colline
BURUNGA,Musongati,Gakungu,Mwango,colline
BURUNGA,Musongati,Gakungu,Ngomante,colline
BURUNGA,Musongati,Gakungu,Nyabakara,colline
BURUNGA,Musongati,Gakungu,Nyamateke,colline
BURUNGA,Musongati,Gatakazi,Gatakazi,colline
BURUNGA,Musongati,Gatakazi,Kagunga,colline
BURUNGA,Musongati,Gatakazi,Maganahe,colline
BURUNGA,Musongati,Gatakazi,Rusunu,colline
BURUNGA,Musongati,Gatakazi,Yove,colline
BURUNGA,Musongati,Giharo,Bayaga,colline
BURUNGA,Musongati,Giharo,Bukeno,colline
BURUNGA,Musongati,Giharo,Giharo,colline
BURUNGA,Musongati,Giharo,Gitanga,colline
BURUNGA,Musongati,Giharo,Kanyererwe,colline
BURUNGA,Musongati,Giharo,Mura,colline
BURUNGA,Musongati,Giharo,Musenyi,colline
BURUNGA,Musongati,Giharo,Nkurye,colline
BURUNGA,Musongati,Kayero,Gihera,colline
BURUNGA,Musongati,Kayero,Gitaba,colline
BURUNGA,Musongati,Kayero,Juragati,colline
